"Modified","CVE-2024-30063","CWE-641" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",6.7,"MEDIUM","CVSS:3.1/AV:A/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:N",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30064","CWE-190" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",8.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30065","CWE-59" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30066","CWE-122" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30067","CWE-190" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",5.5,"MEDIUM","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30068","CWE-125" "CWE-125",,,,,"secure@microsoft.com",8.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30069","CWE-126" "CWE-125",,,,,"secure@microsoft.com",4.7,"MEDIUM","CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30070","CWE-191" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30072","CWE-190" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30074","CWE-122" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",8,"HIGH","CVSS:3.1/AV:A/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x64:*"
"Modified","CVE-2024-30075","CWE-122" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",8,"HIGH","CVSS:3.1/AV:A/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x64:*"
"Modified","CVE-2024-30076","CWE-59" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",6.8,"MEDIUM","CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30077","CWE-122" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",8,"HIGH","CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30078","CWE-20" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",8.8,"HIGH","CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30080","CWE-416" "CWE-416",,,,,"secure@microsoft.com",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h1:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30082","CWE-416" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30083","CWE-121" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",7.5,"HIGH","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30084","CWE-367" "CWE-367",,,,,"secure@microsoft.com",7,"HIGH","CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30085","CWE-122" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30086","CWE-416" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30087","CWE-20" "NVD-CWE-noinfo",,,,,"secure@microsoft.com",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30089","CWE-416" "CWE-416",,,,,"secure@microsoft.com",7.8,"HIGH","CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
"Modified","CVE-2024-30090","CWE-822" "CWE-119",,,,,"secure@microsoft.com",7,"HIGH","CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H",,,,,,,,,"cpe:2.3:o:microsoft:windows_10_1507:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1607:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_1809:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_10_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_21h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_22h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_11_23h2:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x64:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:*:*:*:*:x86:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:sp1:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2012:r2:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2016:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2019:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022:*:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2022_23h2:*:*:*:*:*:*:*:*"
