"Modified","CVE-2010-5049","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:zabbix:zabbix:*:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1:beta10:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1:beta11:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1:beta12:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1:beta2:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1:beta3:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1:beta4:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1:beta5:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1:beta6:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1:beta7:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1:beta8:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1:beta9:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1.3:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1.4:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1.5:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1.6:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.1.7:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.3:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.3.1:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.3.2:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.3.3:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.3.4:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.3.5:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.3.6:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.3.7:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.3.8:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.4.2:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.4.3:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.4.4:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.4.5:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.4.6:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.5:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.5.1:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.5.2:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.5.3:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.5.4:beta:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.6:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.6.1:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.6.2:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.6.3:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.6.4:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.6.5:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.6.6:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.6.7:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.6.8:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.6.9:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.7:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.7.1:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.7.2:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.7.3:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.7.4:*:*:*:*:*:*:*" "cpe:2.3:a:zabbix:zabbix:1.8:*:*:*:*:*:*:*"
"Modified","CVE-2010-5050","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:zohocorp:manageengine_admanager_plus:4.4.0:*:*:*:*:*:*:*"
"Modified","CVE-2010-5051","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:razorcms:razorcms:1.0:*:*:*:*:*:*:*"
"Modified","CVE-2010-5052","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:get-simple:getsimple_cms:2.01:*:*:*:*:*:*:*"
"Modified","CVE-2010-5053","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:php-shop-system:com_xobbix:1.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:joomla:joomla\\!:*:*:*:*:*:*:*:*"
"Modified","CVE-2010-5054","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:jamwiki:jamwiki:*:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.0.7:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.0.8:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.0.9:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.1.1:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.1.2:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.1.3:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.2.0:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.2.1:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.3.0:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.3.1:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.3.2:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.3.3:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.3.4:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.3.5:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.3.6:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.4.1:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.4.2:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.4.3:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.5.0:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.5.1:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.5.2:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.5.3:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.5.4:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.6.0:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.6.1:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.6.2:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.6.3:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.6.4:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.6.5:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.6.6:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.6.7:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.7.0:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.7.1:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.7.2:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.8.0:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.8.1:*:*:*:*:*:*:*" "cpe:2.3:a:jamwiki:jamwiki:0.8.2:*:*:*:*:*:*:*"
"Modified","CVE-2010-5055","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:almnzm:almnzm:2.1:*:*:*:*:*:*:*"
"Modified","CVE-2010-5056","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:gbu_grafici:com_gbufacebook:1.0.5:*:*:*:*:*:*:*" "cpe:2.3:a:joomla:joomla\\!:*:*:*:*:*:*:*:*"
"Modified","CVE-2010-5057","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:alephsystem:cms_ariadna:1.1:*:*:*:*:*:*:*"
"Modified","CVE-2010-5058","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:alephsystem:cms_ariadna:1.1:*:*:*:*:*:*:*"
"Modified","CVE-2010-5059","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:cmscout:cmscout:2.08:*:*:*:*:*:*:*"
"Modified","CVE-2010-5060","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:internet-works:nus_newssystem:1.02:*:*:*:*:*:*:*"
"Modified","CVE-2010-5061","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:rsstatic:rsstatic:-:*:*:*:*:*:*:*"
"Modified","CVE-2010-5062","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:mh_products:kleinanzeigenmarkt:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-0941","CWE-399",,,,,,,,,,,,,"nvd@nist.gov",7.8,HIGH,"AV:N/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:a:cisco:unified_communications_manager:6.0:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(1\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(1a\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(1b\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(2\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(2\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(2\\)su1a:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(3\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(3a\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(3b\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(3b\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(4\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(4\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(4a\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(4a\\)su2:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(5\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:6.1\\(5\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.0\\(1\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.0\\(1\\)su1a:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.0\\(2\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.0\\(2a\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.0\\(2a\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.0\\(2a\\)su2:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(2a\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(2a\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(2b\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(2b\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(3\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(3a\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(3a\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(3a\\)su1a:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(3b\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(3b\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(3b\\)su2:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(5\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(5\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(5\\)su1a:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(5a\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(5b\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(5b\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(5b\\)su1a:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:7.1\\(5b\\)su2:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:8.0:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:8.0\\(1\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:8.0\\(2\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:8.0\\(2a\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:8.0\\(2b\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:8.0\\(2c\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:8.0\\(2c\\)su1:*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:8.0\\(3a\\):*:*:*:*:*:*:*" "cpe:2.3:a:cisco:unified_communications_manager:8.5:*:*:*:*:*:*:*" "cpe:2.3:o:cisco:ios:12.4:*:*:*:*:*:*:*" "cpe:2.3:o:cisco:ios:15.1:*:*:*:*:*:*:*"
"Modified","CVE-2011-1372","CWE-287",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:ibm:ts3100_tape_library_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:ts3200_tape_library_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:ibm:ts3100_tape_library:*:*:*:*:*:*:*:*" "cpe:2.3:h:ibm:ts3200_tape_library:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-1373","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",1.5,LOW,"AV:L/AC:M/Au:S/C:N/I:N/A:P","cpe:2.3:a:ibm:db2:*:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:db2:9.7.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:db2:9.7.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:ibm:db2:9.7.0.3:*:*:*:*:*:*:*"
"Modified","CVE-2011-1375","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",4.9,MEDIUM,"AV:L/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:o:ibm:aix:6.1:*:*:*:*:*:*:*" "cpe:2.3:o:ibm:aix:7.1:*:*:*:*:*:*:*"
"Modified","CVE-2011-1378","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",1.9,LOW,"AV:L/AC:M/Au:N/C:N/I:N/A:P","cpe:2.3:a:ibm:websphere_mq:6.0:*:*:*:*:*:*:*" "cpe:2.3:o:hp:openvms:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-1513","CWE-78",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:e107:e107:*:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.0:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.1:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.2:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.3:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.4:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.5:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.6:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.7:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.8:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.9:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.10:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.11:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.12:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.13:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.14:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.15:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.16:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.17:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.18:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.19:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.20:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.21:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.7.22:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.545:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.547:beta:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.548:beta:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.549:beta:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.551:beta:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.552:beta:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.553:beta:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.554:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.554:beta:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.555:beta:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.600:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.601:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.602:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.603:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.604:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.605:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.606:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.607:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.608:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.609:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.610:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.611:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.612:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.613:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.614:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.615:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.615a:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.616:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.617:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.6171:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.6172:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.6173:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.6174:*:*:*:*:*:*:*" "cpe:2.3:a:e107:e107:0.6175:*:*:*:*:*:*:*"
"Modified","CVE-2011-1516","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",7.6,HIGH,"AV:N/AC:H/Au:N/C:C/I:C/A:C","cpe:2.3:o:apple:mac_os_x:10.5.0:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.5.1:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.5.2:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.5.3:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.5.4:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.5.5:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.5.6:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.5.7:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.5.8:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.6.0:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.6.1:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.6.2:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.6.3:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.6.4:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.6.5:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.6.6:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.6.7:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.6.8:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.7.0:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.7.1:*:*:*:*:*:*:*" "cpe:2.3:o:apple:mac_os_x:10.7.2:*:*:*:*:*:*:*"
"Modified","CVE-2011-1915","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:infor:eclient:7.3.2.3:*:*:*:*:*:*:*" "cpe:2.3:a:infor:enspire_distribution_management_solution:7.3.2.7:*:*:*:*:*:*:*"
"Modified","CVE-2011-1918","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:ge:intelligent_platforms_proficy_historian:*:*:*:*:*:*:*:*" "cpe:2.3:a:ge:intelligent_platforms_proficy_historian:4.0:*:*:*:*:*:*:*"
"Modified","CVE-2011-1919","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:a:ge:intelligent_platforms_proficy_historian:*:*:*:*:*:*:*:*" "cpe:2.3:a:ge:intelligent_platforms_proficy_historian:4.0:*:*:*:*:*:*:*" "cpe:2.3:a:ge:intelligent_platforms_proficy_historian:5.0:*:*:*:*:*:*:*"
"Modified","CVE-2011-2004","CWE-20",,,,,,,,,,,,,"nvd@nist.gov",7.1,HIGH,"AV:N/AC:M/Au:N/C:N/I:N/A:C","cpe:2.3:o:microsoft:windows_7:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:x86:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:*:itanium:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:*:x64:*:*:*:*:*"
"Modified","CVE-2011-2013","CWE-189" "CWE-190",,,,,"134c704f-9b21-4f2e-91b3-4a467353bcc0",9.8,"CRITICAL","CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H",,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:o:microsoft:windows_7:-:*:*:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_7:-:sp1:x86:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:*:sp2:x32:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:*:sp2:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:-:sp2:itanium:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:*:itanium:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_server_2008:r2:*:x64:*:*:*:*:*" "cpe:2.3:o:microsoft:windows_vista:*:sp2:*:*:*:*:*:*"
